"dbn","grade","year","subject","n","score"
"11X108","All Grades",2009,"Math",270,NA
"11X108","All Grades",2010,"Math",287,NA
"11X108","All Grades",2011,"Math",294,690
"11X108","All Grades",2012,"Math",272,693
"11X111","3",2006,"Math",92,657
"11X111","3",2007,"Math",110,669
"11X111","3",2008,"Math",98,679
"11X111","3",2009,"Math",108,678
"11X111","3",2010,"Math",109,672
"11X111","3",2011,"Math",93,675
"11X111","3",2012,"Math",98,671
"11X111","4",2006,"Math",95,660
"11X111","4",2007,"Math",84,666
"11X111","4",2008,"Math",111,667
"11X111","4",2009,"Math",103,681
"11X111","4",2010,"Math",124,668
"11X111","4",2011,"Math",104,666
"11X111","4",2012,"Math",82,675
"11X111","5",2006,"Math",109,651
"11X111","5",2007,"Math",109,667
"11X111","5",2008,"Math",87,667
"11X111","5",2009,"Math",109,670
"11X111","5",2010,"Math",93,674
"11X111","5",2011,"Math",119,665
"11X111","5",2012,"Math",110,663
"11X111","6",2006,"Math",101,650
"11X111","All Grades",2006,"Math",397,NA
"11X111","All Grades",2007,"Math",303,NA
"11X111","All Grades",2008,"Math",296,NA
"11X111","All Grades",2009,"Math",320,NA
"11X111","All Grades",2010,"Math",326,NA
"11X111","All Grades",2011,"Math",316,668
"11X111","All Grades",2012,"Math",290,669
"11X112","3",2006,"Math",110,650
"11X112","3",2007,"Math",97,667
"11X112","3",2008,"Math",92,667
"11X112","3",2009,"Math",81,680
"11X112","3",2010,"Math",95,678
"11X112","3",2011,"Math",81,670
"11X112","3",2012,"Math",91,675
"11X112","4",2006,"Math",106,650
"11X112","4",2007,"Math",91,660
"11X112","4",2008,"Math",89,670
"11X112","4",2009,"Math",84,682
"11X112","4",2010,"Math",78,684
"11X112","4",2011,"Math",95,666
"11X112","4",2012,"Math",78,670
"11X112","5",2006,"Math",91,637
"11X112","5",2007,"Math",109,650
"11X112","5",2008,"Math",86,666
"11X112","5",2009,"Math",87,666
"11X112","5",2010,"Math",83,671
"11X112","5",2011,"Math",79,673
"11X112","5",2012,"Math",96,665
"11X112","All Grades",2006,"Math",307,NA
"11X112","All Grades",2007,"Math",297,NA
"11X112","All Grades",2008,"Math",267,NA
"11X112","All Grades",2009,"Math",252,NA
"11X112","All Grades",2010,"Math",256,NA
"11X112","All Grades",2011,"Math",255,669
"11X112","All Grades",2012,"Math",265,670
"11X121","3",2006,"Math",153,677
"11X121","3",2007,"Math",133,699
"11X121","3",2008,"Math",109,686
"11X121","3",2009,"Math",137,684
"11X121","3",2010,"Math",168,684
"11X121","3",2011,"Math",158,687
"11X121","3",2012,"Math",181,683
"11X121","4",2006,"Math",125,673
"11X121","4",2007,"Math",150,677
"11X121","4",2008,"Math",137,678
"11X121","4",2009,"Math",109,684
"11X121","4",2010,"Math",129,676
"11X121","4",2011,"Math",166,679
"11X121","4",2012,"Math",153,688
"11X121","5",2006,"Math",124,652
"11X121","5",2007,"Math",115,672
"11X121","5",2008,"Math",146,668
"11X121","5",2009,"Math",140,685
"11X121","5",2010,"Math",108,681
"11X121","5",2011,"Math",128,672
"11X121","5",2012,"Math",157,685
"11X121","All Grades",2006,"Math",402,NA
"11X121","All Grades",2007,"Math",398,NA
"11X121","All Grades",2008,"Math",392,NA
"11X121","All Grades",2009,"Math",386,NA
"11X121","All Grades",2010,"Math",405,NA
"11X121","All Grades",2011,"Math",452,680
"11X121","All Grades",2012,"Math",491,685
"11X127","5",2006,"Math",177,647
"11X127","5",2007,"Math",185,658
"11X127","5",2008,"Math",3,NA
"11X127","6",2006,"Math",189,639
"11X127","6",2007,"Math",216,652
"11X127","6",2008,"Math",205,663
"11X127","6",2009,"Math",234,669
"11X127","6",2010,"Math",221,677
"11X127","6",2011,"Math",206,671
"11X127","6",2012,"Math",243,677
"11X127","7",2006,"Math",232,640
"11X127","7",2007,"Math",203,642
"11X127","7",2008,"Math",231,650
"11X127","7",2009,"Math",236,664
"11X127","7",2010,"Math",255,656
"11X127","7",2011,"Math",244,664
"11X127","7",2012,"Math",226,672
"11X127","8",2006,"Math",269,633
"11X127","8",2007,"Math",211,640
"11X127","8",2008,"Math",196,651
"11X127","8",2009,"Math",231,662
"11X127","8",2010,"Math",243,655
"11X127","8",2011,"Math",252,657
"11X127","8",2012,"Math",243,672
"11X127","All Grades",2006,"Math",867,NA
"11X127","All Grades",2007,"Math",815,NA
"11X127","All Grades",2008,"Math",635,NA
"11X127","All Grades",2009,"Math",701,NA
"11X127","All Grades",2010,"Math",719,NA
"11X127","All Grades",2011,"Math",702,663
"11X127","All Grades",2012,"Math",712,674
"11X142","6",2006,"Math",271,635
"11X142","6",2007,"Math",321,637
"11X142","6",2008,"Math",353,648
"11X142","6",2009,"Math",300,654
"11X142","6",2010,"Math",274,650
"11X142","6",2011,"Math",250,649
"11X142","6",2012,"Math",91,653
"11X142","7",2006,"Math",366,624
"11X142","7",2007,"Math",328,643
"11X142","7",2008,"Math",345,642
"11X142","7",2009,"Math",348,656
"11X142","7",2010,"Math",295,650
"11X142","7",2011,"Math",256,659
"11X142","7",2012,"Math",219,657
"11X142","8",2006,"Math",432,627
"11X142","8",2007,"Math",395,630
"11X142","8",2008,"Math",341,645
"11X142","8",2009,"Math",360,648
"11X142","8",2010,"Math",363,653
"11X142","8",2011,"Math",286,650
"11X142","8",2012,"Math",256,655
"11X142","All Grades",2006,"Math",1069,NA
"11X142","All Grades",2007,"Math",1044,NA
"11X142","All Grades",2008,"Math",1039,NA
"11X142","All Grades",2009,"Math",1008,NA
"11X142","All Grades",2010,"Math",932,NA
"11X142","All Grades",2011,"Math",792,653
"11X142","All Grades",2012,"Math",566,656
"11X144","6",2006,"Math",341,636
"11X144","6",2007,"Math",322,646
"11X144","6",2008,"Math",324,657
"11X144","6",2009,"Math",356,659
"11X144","6",2010,"Math",295,659
"11X144","6",2011,"Math",290,661
"11X144","6",2012,"Math",310,656
"11X144","7",2006,"Math",477,628
"11X144","7",2007,"Math",371,641
"11X144","7",2008,"Math",325,653
"11X144","7",2009,"Math",356,661
"11X144","7",2010,"Math",352,655
"11X144","7",2011,"Math",282,659
"11X144","7",2012,"Math",277,659
"11X144","8",2006,"Math",484,626
"11X144","8",2007,"Math",440,636
"11X144","8",2008,"Math",375,644
"11X144","8",2009,"Math",338,654
"11X144","8",2010,"Math",380,659
"11X144","8",2011,"Math",352,659
"11X144","8",2012,"Math",288,658
"11X144","All Grades",2006,"Math",1302,NA
"11X144","All Grades",2007,"Math",1133,NA
"11X144","All Grades",2008,"Math",1024,NA
"11X144","All Grades",2009,"Math",1050,NA
"11X144","All Grades",2010,"Math",1027,NA
"11X144","All Grades",2011,"Math",924,659
"11X144","All Grades",2012,"Math",875,657
"11X153","3",2006,"Math",113,678
"11X153","3",2007,"Math",137,687
"11X153","3",2008,"Math",100,687
"11X153","3",2009,"Math",106,693
"11X153","3",2010,"Math",93,697
"11X153","3",2011,"Math",96,690
"11X153","3",2012,"Math",102,689
"11X153","4",2006,"Math",148,667
"11X153","4",2007,"Math",118,680
"11X153","4",2008,"Math",114,685
"11X153","4",2009,"Math",99,697
"11X153","4",2010,"Math",109,688
"11X153","4",2011,"Math",84,694
"11X153","4",2012,"Math",102,697
"11X153","5",2008,"Math",102,678
"11X153","5",2009,"Math",111,691
"11X153","5",2010,"Math",106,686
"11X153","5",2011,"Math",107,691
"11X153","5",2012,"Math",80,701
"11X153","All Grades",2006,"Math",261,NA
"11X153","All Grades",2007,"Math",255,NA
"11X153","All Grades",2008,"Math",316,NA
"11X153","All Grades",2009,"Math",316,NA
"11X153","All Grades",2010,"Math",308,NA
"11X153","All Grades",2011,"Math",287,692
"11X153","All Grades",2012,"Math",284,695
"11X160","3",2006,"Math",86,684
"11X160","3",2007,"Math",88,681
"11X160","3",2008,"Math",78,688
"11X160","3",2009,"Math",89,678
"11X160","3",2010,"Math",66,688
"11X160","3",2011,"Math",64,686
"11X160","3",2012,"Math",69,683
"11X160","4",2006,"Math",101,670
"11X160","4",2007,"Math",80,686
"11X160","4",2008,"Math",87,680
"11X160","4",2009,"Math",81,686
"11X160","4",2010,"Math",90,677
"11X160","4",2011,"Math",68,683
"11X160","4",2012,"Math",56,686
"11X160","5",2007,"Math",77,673
"11X160","5",2008,"Math",78,684
"11X160","5",2009,"Math",81,673
"11X160","5",2010,"Math",82,678
"11X160","5",2011,"Math",90,672
"11X160","5",2012,"Math",66,671
"11X160","All Grades",2006,"Math",187,NA
"11X160","All Grades",2007,"Math",245,NA
"11X160","All Grades",2008,"Math",243,NA
"11X160","All Grades",2009,"Math",251,NA
"11X160","All Grades",2010,"Math",238,NA
"11X160","All Grades",2011,"Math",222,679
"11X160","All Grades",2012,"Math",191,679
"11X175","3",2006,"Math",44,690
"11X175","3",2007,"Math",35,697
"11X175","3",2008,"Math",38,695
"11X175","3",2009,"Math",43,699
"11X175","3",2010,"Math",38,704
"11X175","3",2011,"Math",31,705
"11X175","3",2012,"Math",36,694
"11X175","4",2006,"Math",47,680
"11X175","4",2007,"Math",47,693
"11X175","4",2008,"Math",39,696
"11X175","4",2009,"Math",37,701
"11X175","4",2010,"Math",41,686
"11X175","4",2011,"Math",44,694
"11X175","4",2012,"Math",29,711
"11X175","5",2006,"Math",47,665
"11X175","5",2007,"Math",50,683
"11X175","5",2008,"Math",45,696
"11X175","5",2009,"Math",38,703
"11X175","5",2010,"Math",37,706
"11X175","5",2011,"Math",39,686
"11X175","5",2012,"Math",45,700
"11X175","6",2006,"Math",55,676
"11X175","6",2007,"Math",47,674
"11X175","6",2008,"Math",55,677
"11X175","6",2009,"Math",48,691
"11X175","6",2010,"Math",42,695
"11X175","6",2011,"Math",40,689
"11X175","6",2012,"Math",40,689
"11X175","7",2006,"Math",56,669
"11X175","7",2007,"Math",52,685
"11X175","7",2008,"Math",47,677
"11X175","7",2009,"Math",57,689
"11X175","7",2010,"Math",47,690
"11X175","7",2011,"Math",41,693
"11X175","7",2012,"Math",38,691
"11X175","8",2006,"Math",57,658
"11X175","8",2007,"Math",56,676
"11X175","8",2008,"Math",55,679
"11X175","8",2009,"Math",51,688
"11X175","8",2010,"Math",59,697
"11X175","8",2011,"Math",46,689
"11X175","8",2012,"Math",37,688
"11X175","All Grades",2006,"Math",306,NA
"11X175","All Grades",2007,"Math",287,NA
"11X175","All Grades",2008,"Math",279,NA
"11X175","All Grades",2009,"Math",274,NA
"11X175","All Grades",2010,"Math",264,NA
"11X175","All Grades",2011,"Math",241,692
"11X175","All Grades",2012,"Math",225,695
"11X178","3",2006,"Math",115,662
"11X178","3",2007,"Math",104,667
"11X178","3",2008,"Math",80,683
"11X178","3",2009,"Math",84,681
"11X178","3",2010,"Math",72,673
"11X178","3",2011,"Math",65,679
"11X178","3",2012,"Math",68,689
"11X178","4",2006,"Math",135,656
"11X178","4",2007,"Math",114,659
"11X178","4",2008,"Math",95,665
"11X178","4",2009,"Math",81,688
"11X178","4",2010,"Math",90,669
"11X178","4",2011,"Math",68,677
"11X178","4",2012,"Math",62,678
"11X178","5",2008,"Math",102,673
"11X178","5",2009,"Math",96,673
"11X178","5",2010,"Math",78,689
"11X178","5",2011,"Math",83,677
"11X178","5",2012,"Math",71,675
"11X178","All Grades",2006,"Math",250,NA
"11X178","All Grades",2007,"Math",218,NA
"11X178","All Grades",2008,"Math",277,NA
"11X178","All Grades",2009,"Math",261,NA
"11X178","All Grades",2010,"Math",240,NA
"11X178","All Grades",2011,"Math",216,678
"11X178","All Grades",2012,"Math",201,681
"11X180","5",2006,"Math",231,651
"11X180","5",2007,"Math",192,655
"11X180","6",2006,"Math",259,651
"11X180","6",2007,"Math",239,651
"11X180","6",2008,"Math",236,656
"11X180","6",2009,"Math",164,665
"11X180","6",2010,"Math",236,670
"11X180","6",2011,"Math",310,676
"11X180","6",2012,"Math",261,676
"11X180","7",2006,"Math",286,636
"11X180","7",2007,"Math",256,651
"11X180","7",2008,"Math",226,658
"11X180","7",2009,"Math",232,667
"11X180","7",2010,"Math",162,664
"11X180","7",2011,"Math",234,671
"11X180","7",2012,"Math",317,675
"11X180","8",2006,"Math",280,642
"11X180","8",2007,"Math",284,646
"11X180","8",2008,"Math",251,647
"11X180","8",2009,"Math",229,660
"11X180","8",2010,"Math",233,657
"11X180","8",2011,"Math",163,662
"11X180","8",2012,"Math",230,671
"11X180","All Grades",2006,"Math",1056,NA
"11X180","All Grades",2007,"Math",971,NA
"11X180","All Grades",2008,"Math",713,NA
"11X180","All Grades",2009,"Math",625,NA
"11X180","All Grades",2010,"Math",631,NA
"11X180","All Grades",2011,"Math",707,671
"11X180","All Grades",2012,"Math",808,674
"11X181","5",2006,"Math",154,655
"11X181","5",2007,"Math",152,663
"11X181","6",2006,"Math",201,648
"11X181","6",2007,"Math",171,662
"11X181","6",2008,"Math",217,668
"11X181","6",2009,"Math",165,674
"11X181","6",2010,"Math",202,683
"11X181","6",2011,"Math",210,682
"11X181","6",2012,"Math",248,676
"11X181","7",2006,"Math",182,642
"11X181","7",2007,"Math",205,654
"11X181","7",2008,"Math",187,656
"11X181","7",2009,"Math",203,672
"11X181","7",2010,"Math",166,670
"11X181","7",2011,"Math",202,678
"11X181","7",2012,"Math",210,675
"11X181","8",2006,"Math",182,636
"11X181","8",2007,"Math",178,646
"11X181","8",2008,"Math",193,656
"11X181","8",2009,"Math",190,662
"11X181","8",2010,"Math",213,672
"11X181","8",2011,"Math",173,673
"11X181","8",2012,"Math",211,681
"11X181","All Grades",2006,"Math",719,NA
"11X181","All Grades",2007,"Math",706,NA
"11X181","All Grades",2008,"Math",597,NA
"11X181","All Grades",2009,"Math",558,NA
"11X181","All Grades",2010,"Math",581,NA
"11X181","All Grades",2011,"Math",585,678
"11X181","All Grades",2012,"Math",669,677
"11X189","3",2008,"Math",47,668
"11X189","3",2009,"Math",39,662
"11X189","3",2010,"Math",54,685
"11X189","3",2011,"Math",74,680
"11X189","3",2012,"Math",53,677
"11X189","4",2008,"Math",36,662
"11X189","4",2009,"Math",44,660
"11X189","4",2010,"Math",44,653
"11X189","4",2011,"Math",55,667
"11X189","4",2012,"Math",67,678
"11X189","5",2008,"Math",46,669
"11X189","5",2009,"Math",38,667
"11X189","5",2010,"Math",48,665
"11X189","5",2011,"Math",36,681
"11X189","5",2012,"Math",52,664
"11X189","6",2009,"Math",51,655
"11X189","All Grades",2008,"Math",129,NA
"11X189","All Grades",2009,"Math",172,NA
"11X189","All Grades",2010,"Math",146,NA
"11X189","All Grades",2011,"Math",165,676
"11X189","All Grades",2012,"Math",172,673
"11X194","3",2006,"Math",122,696
"11X194","3",2007,"Math",137,696
"11X194","3",2008,"Math",118,692
"11X194","3",2009,"Math",158,697
"11X194","3",2010,"Math",146,691
"11X194","3",2011,"Math",157,682
"11X194","3",2012,"Math",157,684
"11X194","4",2006,"Math",92,674
"11X194","4",2007,"Math",115,678
"11X194","4",2008,"Math",141,679
"11X194","4",2009,"Math",132,683
"11X194","4",2010,"Math",174,684
"11X194","4",2011,"Math",160,683
"11X194","4",2012,"Math",156,691
"11X194","5",2006,"Math",123,661
"11X194","5",2007,"Math",102,670
"11X194","5",2008,"Math",128,683
"11X194","5",2009,"Math",153,692
"11X194","5",2010,"Math",129,683
"11X194","5",2011,"Math",181,679
"11X194","5",2012,"Math",161,689
"11X194","6",2006,"Math",183,660
"11X194","6",2007,"Math",135,677
"11X194","6",2008,"Math",120,684
"11X194","6",2009,"Math",146,686
"11X194","6",2010,"Math",157,686
"11X194","6",2011,"Math",130,682
"11X194","6",2012,"Math",171,699
"11X194","7",2006,"Math",159,644
"11X194","7",2007,"Math",169,654
"11X194","7",2008,"Math",142,668
"11X194","7",2009,"Math",143,676
"11X194","7",2010,"Math",143,674
"11X194","7",2011,"Math",147,677
"11X194","7",2012,"Math",116,678
"11X194","8",2006,"Math",140,632
"11X194","8",2007,"Math",159,651
"11X194","8",2008,"Math",171,655
"11X194","8",2009,"Math",142,671
"11X194","8",2010,"Math",142,673
"11X194","8",2011,"Math",142,674
"11X194","8",2012,"Math",145,674
"11X194","All Grades",2006,"Math",819,NA
"11X194","All Grades",2007,"Math",817,NA
"11X194","All Grades",2008,"Math",820,NA
"11X194","All Grades",2009,"Math",874,NA
"11X194","All Grades",2010,"Math",891,NA
"11X194","All Grades",2011,"Math",917,680
"11X194","All Grades",2012,"Math",906,687
"11X270","6",2006,"Math",71,632
"11X270","6",2007,"Math",41,646
"11X270","6",2008,"Math",68,647
"11X270","6",2009,"Math",82,668
"11X270","6",2010,"Math",73,658
"11X270","6",2011,"Math",75,663
"11X270","6",2012,"Math",99,660
"11X270","7",2007,"Math",74,639
"11X270","7",2008,"Math",52,640
"11X270","7",2009,"Math",77,657
"11X270","7",2010,"Math",88,657
"11X270","7",2011,"Math",60,656
"11X270","7",2012,"Math",70,667
"11X270","8",2008,"Math",65,627
"11X270","8",2009,"Math",50,648
"11X270","8",2010,"Math",80,640
"11X270","8",2011,"Math",90,651
"11X270","8",2012,"Math",61,648
"11X270","All Grades",2006,"Math",71,NA
"11X270","All Grades",2007,"Math",115,NA
"11X270","All Grades",2008,"Math",185,NA
"11X270","All Grades",2009,"Math",209,NA
"11X270","All Grades",2010,"Math",241,NA
"11X270","All Grades",2011,"Math",225,656
"11X270","All Grades",2012,"Math",230,659
"11X272","6",2006,"Math",197,630
"11X272","6",2007,"Math",208,646
"11X272","6",2008,"Math",142,653
"11X272","6",2009,"Math",139,670
"11X272","6",2010,"Math",153,659
"11X272","6",2011,"Math",145,659
"11X272","6",2012,"Math",110,664
"11X272","7",2007,"Math",208,635
"11X272","7",2008,"Math",227,644
"11X272","7",2009,"Math",154,656
"11X272","7",2010,"Math",156,651
"11X272","7",2011,"Math",155,651
"11X272","7",2012,"Math",148,652
"11X272","8",2008,"Math",194,633
"11X272","8",2009,"Math",219,648
"11X272","8",2010,"Math",167,648
"11X272","8",2011,"Math",176,665
"11X272","8",2012,"Math",161,666
"11X272","All Grades",2006,"Math",197,NA
"11X272","All Grades",2007,"Math",416,NA
"11X272","All Grades",2008,"Math",563,NA
"11X272","All Grades",2009,"Math",512,NA
"11X272","All Grades",2010,"Math",476,NA
"11X272","All Grades",2011,"Math",476,658
"11X272","All Grades",2012,"Math",419,661
"11X287","6",2006,"Math",93,638
"11X287","6",2007,"Math",128,628
"11X287","6",2008,"Math",109,648
"11X287","6",2009,"Math",101,655
"11X287","6",2010,"Math",97,653
"11X287","6",2011,"Math",82,658
"11X287","6",2012,"Math",64,667
"11X287","7",2007,"Math",90,642
"11X287","7",2008,"Math",131,642
"11X287","7",2009,"Math",115,657
"11X287","7",2010,"Math",97,656
"11X287","7",2011,"Math",90,658
"11X287","7",2012,"Math",73,662
"11X287","8",2008,"Math",97,638
"11X287","8",2009,"Math",120,646
"11X287","8",2010,"Math",121,658
"11X287","8",2011,"Math",111,663
"11X287","8",2012,"Math",91,674
"11X287","All Grades",2006,"Math",93,NA
"11X287","All Grades",2007,"Math",218,NA
"11X287","All Grades",2008,"Math",337,NA
"11X287","All Grades",2009,"Math",336,NA
"11X287","All Grades",2010,"Math",315,NA
"11X287","All Grades",2011,"Math",283,660
"11X287","All Grades",2012,"Math",228,668
"11X289","6",2006,"Math",187,646
"11X289","6",2007,"Math",210,645
"11X289","6",2008,"Math",138,649
"11X289","6",2009,"Math",123,660
"11X289","6",2010,"Math",132,659
"11X289","6",2011,"Math",104,669
"11X289","6",2012,"Math",76,680
"11X289","7",2007,"Math",185,646
"11X289","7",2008,"Math",203,650
"11X289","7",2009,"Math",140,661
"11X289","7",2010,"Math",133,662
"11X289","7",2011,"Math",134,660
"11X289","7",2012,"Math",125,664
"11X289","8",2008,"Math",196,635
"11X289","8",2009,"Math",219,651
"11X289","8",2010,"Math",141,663
"11X289","8",2011,"Math",143,663
"11X289","8",2012,"Math",142,662
"11X289","All Grades",2006,"Math",187,NA
"11X289","All Grades",2007,"Math",395,NA
"11X289","All Grades",2008,"Math",537,NA
"11X289","All Grades",2009,"Math",482,NA
"11X289","All Grades",2010,"Math",406,NA
"11X289","All Grades",2011,"Math",381,664
"11X289","All Grades",2012,"Math",343,667
"11X322","6",2007,"Math",197,652
"11X322","6",2008,"Math",127,658
"11X322","6",2009,"Math",218,668
"11X322","6",2010,"Math",162,668
"11X322","6",2011,"Math",132,666
"11X322","6",2012,"Math",102,662
"11X322","7",2008,"Math",187,664
"11X322","7",2009,"Math",129,670
"11X322","7",2010,"Math",234,665
"11X322","7",2011,"Math",145,669
"11X322","7",2012,"Math",132,660
"11X322","8",2009,"Math",197,665
"11X322","8",2010,"Math",156,662
"11X322","8",2011,"Math",225,659
"11X322","8",2012,"Math",152,663
"11X322","All Grades",2007,"Math",197,NA
"11X322","All Grades",2008,"Math",314,NA
"11X322","All Grades",2009,"Math",544,NA
"11X322","All Grades",2010,"Math",552,NA
"11X322","All Grades",2011,"Math",502,664
"11X322","All Grades",2012,"Math",386,662
"11X326","6",2007,"Math",185,655
